procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59083700   1624 1183544    0    0     0     0  536  273  0  0 100  0  0  0
 0  0      0 59104012   1624 1183544    0    0     0     0  752  395  0  0 100  0  0  0
 0  0      0 59133984   1624 1183544    0    0     0     0  806  344  0  0 100  0  0  0
 0  0      0 59145204   1624 1183544    0    0     0     0  695  273  0  0 100  0  0  0
 0  0      0 59158392   1624 1183544    0    0     0     0  747  349  0  0 100  0  0  0
 0  0      0 59172064   1624 1183544    0    0     0     0  591  264  0  0 100  0  0  0
 0  0      0 59193184   1624 1183576    0    0    36     0  670  444  0  0 100  0  0  0
 0  0      0 59210404   1624 1183572    0    0     0     0  647  267  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59215376   1624 1183572    0    0     0     0  550  276  0  0 100  0  0  0
 0  0      0 59223908   1624 1183572    0    0     0     0  563  343  0  0 100  0  0  0
 0  0      0 59235232   1624 1183572    0    0     0     0  759  351  0  0 100  0  0  0
 0  0      0 59234980   1624 1183572    0    0     0     0  697  254  0  0 100  0  0  0
 0  0      0 59243604   1624 1183584    0    0     0   408  707  571  0  0 100  0  0  0
 0  0      0 59252692   1624 1183584    0    0     0     0  647  288  0  0 100  0  0  0
 0  0      0 59258540   1624 1183584    0    0     0     0  661  403  0  0 100  0  0  0
 0  0      0 59265224   1624 1183616    0    0    32  1708 1155  873  0  0 100  0  0  0
 0  0      0 59271072   1624 1183616    0    0     0     0  558  322  0  0 100  0  0  0
 0  0      0 59276820   1624 1183616    0    0     0     0  520  243  0  0 100  0  0  0
 0  0      0 59280932   1624 1183616    0    0     0     0  600  342  0  0 100  0  0  0
 0  0      0 59284360   1624 1183616    0    0     0     4  867  382  0  0 100  0  0  0
 0  0      0 59287792   1624 1183616    0    0     0     0  732  264  0  0 100  0  0  0
 0  0      0 59291068   1624 1183616    0    0     0     0  923  410  0  0 100  0  0  0
 0  0      0 59299140   1624 1183616    0    0     0     0 1073  628  0  0 100  0  0  0
 2  0      0 59229496   1624 1183648    0    0     0     0 2805 4722  3  0 96  0  0  0
 0  0      0 59131900   1624 1183812    0    0    16     4 2157 3585  3  0 96  0  0  0
18  0      0 59080884   1624 1183928    0    0     0     0 5655 49446  6  2 93  0  0  0
45  0      0 59015508   1624 1183932    0    0     0     0 15050 158377 14  6 80  0  0  0
62  0      0 59042392   1624 1183940    0    0    12     0 15286 159928 12  6 82  0  0  0
31  0      0 59059152   1624 1183940    0    0     0     0 13999 164069 11  6 83  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
69  0      0 59048324   1624 1183940    0    0     0     0 13816 164427 11  6 84  0  0  0
63  0      0 59081708   1624 1183948    0    0     0     0 13278 160071 11  5 84  0  0  0
71  0      0 59068088   1624 1183948    0    0     0     0 12934 156339 11  5 83  0  0  0
57  0      0 59064920   1624 1183948    0    0     0     0 13127 156986 11  6 84  0  0  0
36  0      0 59053948   1624 1183948    0    0     0     0 13714 159621 11  6 83  0  0  0
11  0      0 59051912   1624 1183948    0    0     0   136 14024 159172 11  6 84  0  0  0
22  0      0 59044008   1624 1183948    0    0     0     0 13578 159086 11  6 84  0  0  0
42  0      0 59036696   1624 1183948    0    0     0     0 13303 159135 11  5 84  0  0  0
23  0      0 59029732   1624 1183948    0    0     0     0 13559 159221 11  5 84  0  0  0
69  0      0 59027212   1624 1183948    0    0     0     0 13673 158681 11  5 84  0  0  0
 6  0      0 59016000   1624 1183948    0    0     0     0 13805 160135 11  6 84  0  0  0
34  0      0 59012500   1624 1183948    0    0     0     0 13907 158915 11  6 84  0  0  0
25  0      0 59011356   1624 1183948    0    0     0     0 13555 158248 11  5 84  0  0  0
33  0      0 59006076   1624 1183948    0    0     0   136 13487 160422 11  5 84  0  0  0
30  0      0 58998716   1624 1183948    0    0     0     0 13986 160008 11  5 84  0  0  0
43  0      0 58991996   1624 1183948    0    0     0     0 13592 157801 11  6 84  0  0  0
30  0      0 58986264   1624 1183948    0    0     0     0 13679 159581 11  6 84  0  0  0
36  0      0 58979468   1624 1183948    0    0     0     8 14626 160643 11  5 84  0  0  0
75  0      0 58978536   1624 1183948    0    0     0     0 13755 159771 11  6 84  0  0  0
66  0      0 58972020   1624 1183948    0    0     0     0 13303 157554 11  5 84  0  0  0
 1  0      0 58963716   1624 1183948    0    0     0     0 13833 163578 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 58962960   1624 1183948    0    0     0   648 13597 158369 11  6 84  0  0  0
