procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
59  0      0 59289400   1624 1134352    0    0     0     0 12969 157157 11  5 84  0  0  0
81  0      0 59282208   1624 1134352    0    0     0     0 13667 158253 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
30  0      0 59284260   1624 1134356    0    0     0     0 13463 155944 11  5 84  0  0  0
41  0      0 59282332   1624 1134356    0    0     0     0 13401 157835 11  5 84  0  0  0
 1  0      0 59281056   1624 1134356    0    0     0     0 13861 161336 11  5 84  0  0  0
72  0      0 59280664   1624 1134356    0    0     0     0 13541 158582 11  6 84  0  0  0
38  0      0 59272420   1624 1134356    0    0     0    72 13404 157072 11  5 84  0  0  0
76  0      0 59266876   1624 1134356    0    0     0     0 13029 158089 11  5 84  0  0  0
48  0      0 59258384   1624 1134356    0    0     0     0 13193 158930 11  5 84  0  0  0
38  0      0 59252320   1624 1134356    0    0     0     0 13338 159081 11  5 84  0  0  0
42  0      0 59245428   1624 1134356    0    0     0     0 13303 157676 11  6 84  0  0  0
33  0      0 59245496   1624 1134356    0    0     0     0 13188 157078 11  5 84  0  0  0
31  0      0 59239444   1624 1134356    0    0     0     0 12912 157053 11  6 84  0  0  0
30  0      0 59234984   1624 1134356    0    0     0     0 13423 159201 11  5 84  0  0  0
70  0      0 59239476   1624 1134356    0    0     0     0 13628 159353 11  5 84  0  0  0
35  0      0 59233816   1624 1134356    0    0     0     0 13016 156797 11  6 84  0  0  0
 1  0      0 59236732   1624 1134356    0    0     0     0 13422 157198 11  6 84  0  0  0
72  0      0 59243184   1624 1134356    0    0     0     0 13388 158343 11  5 84  0  0  0
36  0      0 59243476   1624 1134356    0    0     0     0 13545 157825 11  5 84  0  0  0
66  0      0 59240516   1624 1134660    0    0   304  4492 13632 159316 11  5 84  0  0  0
66  0      0 59232604   1624 1134660    0    0     0     0 13335 158299 11  6 84  0  0  0
49  0      0 59228252   1624 1134660    0    0     0     0 13260 157968 11  5 84  0  0  0
74  0      0 59223340   1624 1134660    0    0     0     0 13862 157687 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
41  0      0 59223076   1624 1134660    0    0     0     0 14045 159442 11  5 84  0  0  0
19  0      0 59220788   1624 1134660    0    0     0     8 13482 157235 11  5 84  0  0  0
66  0      0 59225784   1624 1134664    0    0     0     0 12942 158075 11  6 84  0  0  0
46  0      0 59227776   1624 1134664    0    0     0     0 13856 160387 11  6 84  0  0  0
65  0      0 59222008   1624 1134664    0    0     0   408 13683 159049 11  6 84  0  0  0
28  0      0 59222920   1624 1134672    0    0     0     0 13410 158106 11  5 84  0  0  0
23  0      0 59222904   1624 1134672    0    0     0     0 13668 158562 11  5 84  0  0  0
57  0      0 59222056   1624 1134672    0    0     0     0 13270 158107 11  5 84  0  0  0
69  0      0 59222728   1624 1134672    0    0     0     0 13869 160046 11  5 84  0  0  0
30  0      0 59221188   1624 1134672    0    0     0     0 13645 159200 11  6 84  0  0  0
 1  0      0 59231028   1624 1134672    0    0     0     0 13241 158833 11  5 84  0  0  0
45  0      0 59231188   1624 1134672    0    0     0     0 13508 154605 11  6 84  0  0  0
25  0      0 59241584   1624 1134672    0    0     0     0 12858 156606 11  5 84  0  0  0
73  0      0 59240816   1624 1134672    0    0     0     0 12974 156430 11  5 84  0  0  0
50  0      0 59230992   1624 1134672    0    0     0     0 12925 157769 11  5 84  0  0  0
 1  0      0 59225536   1624 1134672    0    0     0     0 13609 157734 11  5 84  0  0  0
72  0      0 59225996   1624 1134640    0    0     0     0 13413 158960 11  6 84  0  0  0
25  0      0 59222492   1624 1134640    0    0     0     0 13199 158078 11  5 84  0  0  0
 1  0      0 59221436   1624 1134640    0    0     0     0 13053 158102 11  6 84  0  0  0
72  0      0 59222416   1624 1134640    0    0     0     0 13228 157175 11  5 84  0  0  0
37  0      0 59218640   1624 1134640    0    0     0     0 13132 156707 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
28  0      0 59218044   1624 1134644    0    0     0     0 13065 155968 11  5 84  0  0  0
73  0      0 59223408   1624 1134644    0    0     0     0 13629 159658 11  5 84  0  0  0
51  0      0 59218940   1624 1134644    0    0     0    76 13379 158232 11  5 84  0  0  0
70  0      0 59220620   1624 1134644    0    0     0     0 13274 157435 11  5 84  0  0  0
53  0      0 59218784   1624 1134644    0    0     0     0 12858 157809 11  5 84  0  0  0
33  0      0 59217192   1624 1134612    0    0     0     0 13655 158001 11  6 84  0  0  0
81  0      0 59225416   1624 1134612    0    0     0   520 13648 157963 11  5 84  0  0  0
54  0      0 59224508   1624 1134612    0    0     0     0 12891 156298 11  5 84  0  0  0
62  0      0 59222828   1624 1134612    0    0     0     0 12975 157115 11  5 84  0  0  0
43  0      0 59221044   1624 1134612    0    0     0     0 13418 158369 11  5 84  0  0  0
59  0      0 59217964   1624 1134612    0    0     0     0 14297 159055 11  5 84  0  0  0
65  0      0 59207464   1624 1134612    0    0    16  1172 13863 159184 11  5 84  0  0  0
 1  0      0 59202316   1624 1134628    0    0     0     0 12822 156730 11  6 84  0  0  0
65  0      0 59203024   1624 1134628    0    0     0   136 13901 158016 11  5 84  0  0  0
30  0      0 59204648   1624 1134628    0    0     0     0 13109 158487 11  5 84  0  0  0
65  0      0 59210888   1624 1134628    0    0     0     8 12975 156936 11  5 84  0  0  0
71  0      0 59202300   1624 1134628    0    0     0     0 13053 157255 11  6 84  0  0  0
11  0      0 59194460   1624 1134628    0    0     0     0 13128 157197 11  5 84  0  0  0
52  0      0 59195832   1624 1134628    0    0     0     0 13378 158404 11  5 84  0  0  0
50  0      0 59188608   1624 1134628    0    0     0     0 13436 157343 11  5 84  0  0  0
11  0      0 59187840   1624 1134628    0    0     0     0 13008 157350 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
60  0      0 59191064   1624 1134628    0    0     0     0 13487 156425 11  5 84  0  0  0
18  0      0 59188372   1624 1134628    0    0     0     0 13423 156127 11  5 84  0  0  0
71  0      0 59191236   1624 1134628    0    0     0     0 12987 157860 11  5 84  0  0  0
 9  0      0 59191500   1624 1134628    0    0     0     0 13068 156128 11  6 84  0  0  0
 1  0      0 59189996   1624 1134628    0    0     0     0 12985 158218 11  5 84  0  0  0
44  0      0 59189308   1624 1134628    0    0     0     0 13265 157355 11  5 84  0  0  0
11  0      0 59189136   1624 1134628    0    0     0     0 13373 157597 11  5 84  0  0  0
62  0      0 59201116   1624 1134628    0    0     0     0 12776 157991 11  5 84  0  0  0
73  0      0 59197116   1624 1134628    0    0     0     0 13405 157485 11  5 84  0  0  0
 1  0      0 59192772   1624 1134628    0    0     0     0 13505 157748 11  5 84  0  0  0
80  0      0 59197104   1624 1134628    0    0     0     0 12964 155943 11  5 84  0  0  0
24  0      0 59192568   1624 1134628    0    0     0     0 13819 159375 11  5 84  0  0  0
51  0      0 59188512   1624 1134628    0    0     0     0 12874 157804 11  6 84  0  0  0
39  0      0 59189484   1624 1134628    0    0     0     0 13106 156476 11  6 84  0  0  0
48  0      0 59193364   1624 1134628    0    0     0     0 13321 158644 11  5 84  0  0  0
56  0      0 59203588   1624 1134628    0    0     0     0 13096 158095 11  6 84  0  0  0
15  0      0 59197272   1624 1134628    0    0     0     0 13078 157011 11  5 84  0  0  0
64  0      0 59194328   1624 1134628    0    0     0     0 13146 158427 11  5 84  0  0  0
35  0      0 59191000   1624 1134628    0    0     0     0 13534 157440 11  6 84  0  0  0
29  0      0 59186056   1624 1134628    0    0     0     0 12941 157234 11  5 84  0  0  0
68  0      0 59192128   1624 1134628    0    0     0     0 13390 159168 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
66  0      0 59196024   1624 1134648    0    0    16   392 13273 157960 11  5 84  0  0  0
58  0      0 59192188   1624 1134648    0    0     0   272 13738 158752 11  5 84  0  0  0
70  0      0 59187940   1624 1134652    0    0     0   136 13172 158949 11  5 84  0  0  0
34  0      0 59181596   1624 1134700    0    0    48  1356 13189 157866 11  5 84  0  0  0
64  0      0 59177384   1624 1134700    0    0     0     8 13400 157777 11  6 84  0  0  0
 0  0      0 59171592   1624 1134784    0    0     4     0 1690 7048  1  0 99  0  0  0
 0  0      0 59365084   1624 1134800    0    0     0     0  935  681  0  0 100  0  0  0
 0  0      0 59374496   1624 1134800    0    0     0     0  555  318  0  0 100  0  0  0
 0  0      0 59394544   1624 1134800    0    0     0     0  839  443  0  0 100  0  0  0
 0  0      0 59405916   1624 1134800    0    0     0     0  584  277  0  0 100  0  0  0
 0  0      0 59417160   1624 1134800    0    0     0     0  460  260  0  0 100  0  0  0
 0  0      0 59443064   1624 1134840    0    0   168    72  982  514  0  0 100  0  0  0
 0  0      0 59468356   1624 1135048    0    0     0     0  957  380  0  0 100  0  0  0
 0  0      0 59490348   1624 1135048    0    0     0     0  590  417  0  0 100  0  0  0
 0  0      0 59516088   1624 1135048    0    0     0     0  747  434  0  0 100  0  0  0
 0  0      0 59530912   1624 1135048    0    0     0     0  616  286  0  0 100  0  0  0
 0  0      0 59551232   1624 1135048    0    0     0     0  766  331  0  0 100  0  0  0
 0  0      0 59557600   1624 1135048    0    0     0     0  647  295  0  0 100  0  0  0
 0  0      0 59574072   1624 1135048    0    0     0     0  643  371  0  0 100  0  0  0
 0  0      0 59588060   1624 1135048    0    0     0     0  588  265  0  0 100  0  0  0
 0  0      0 59600748   1624 1135048    0    0     0     0 1058  340  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59611356   1624 1135048    0    0     0     0  668  305  0  0 100  0  0  0
 0  0      0 59623216   1624 1135048    0    0     0     0  557  271  0  0 100  0  0  0
 0  0      0 59629712   1624 1135048    0    0     0     0  537  358  0  0 100  0  0  0
 0  0      0 59636952   1624 1135048    0    0     0     0  775  324  0  0 100  0  0  0
 0  0      0 59643288   1624 1135048    0    0     0     0  637  268  0  0 100  0  0  0
 0  0      0 59648648   1624 1135052    0    0     0   136  932  322  0  0 100  0  0  0
 0  0      0 59653348   1624 1135052    0    0     0     0  634  285  0  0 100  0  0  0
 0  0      0 59658648   1624 1135052    0    0     0     0  842  431  0  0 100  0  0  0
 0  0      0 59662244   1624 1135052    0    0     0     0  613  261  0  0 100  0  0  0
 0  0      0 59665040   1624 1135052    0    0     0     0  600  253  0  0 100  0  0  0
 0  0      0 59666356   1624 1135052    0    0     0   716  673  560  0  0 100  0  0  0
 0  0      0 59668032   1624 1135052    0    0     0     0  773  373  0  0 100  0  0  0
 0  0      0 59669524   1624 1135052    0    0     0     0  913  363  0  0 100  0  0  0
 1  0      0 59671544   1624 1135052    0    0     0     0  768  339  0  0 100  0  0  0
 0  0      0 59679804   1624 1135116    0    0    64  1588 1180 1132  0  0 100  0  0  0
 2  0      0 59632244   1624 1135148    0    0     0     4 2654 4497  3  0 96  0  0  0
 0  0      0 59503272   1624 1135312    0    0     0     0 2379 3872  4  0 96  0  0  0
52  0      0 59474556   1624 1135412    0    0     0     0 4620 38026  4  1 94  0  0  0
 2  0      0 59479552   1624 1135416    0    0     0     0 14285 152808 13  5 81  0  0  0
44  0      0 59432432   1624 1135440    0    0    28     0 14133 158003 12  6 82  0  0  0
29  0      0 59471616   1624 1135440    0    0     0     0 13153 158801 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 59460036   1624 1135440    0    0     0   164 12731 154325 11  5 84  0  0  0
47  0      0 59447556   1624 1135444    0    0     0     0 13248 159404 11  5 84  0  0  0
30  0      0 59435704   1624 1135444    0    0     0     0 13814 163639 11  5 84  0  0  0
 1  0      0 59436544   1624 1135444    0    0     0     0 13376 159010 11  6 84  0  0  0
72  0      0 59432108   1624 1135444    0    0     0     0 13320 158702 11  5 84  0  0  0
68  0      0 59429184   1624 1135444    0    0     0     0 13610 158789 11  5 84  0  0  0
68  0      0 59425932   1624 1135444    0    0     0     0 14071 160172 11  5 84  0  0  0
59  0      0 59417960   1624 1135444    0    0     0     0 13536 157984 11  5 84  0  0  0
48  0      0 59415488   1624 1135444    0    0     0     0 14194 160506 11  5 84  0  0  0
54  0      0 59412672   1624 1135444    0    0     0     0 13011 156206 11  5 84  0  0  0
33  0      0 59406736   1624 1135444    0    0     0     0 14698 163088 11  6 84  0  0  0
 1  0      0 59403212   1624 1135444    0    0     0     0 14429 161525 11  6 84  0  0  0
67  0      0 59399240   1624 1135444    0    0     0     0 13641 158900 11  5 84  0  0  0
69  0      0 59411680   1624 1135444    0    0     0     0 14372 163404 11  5 84  0  0  0
46  0      0 59402188   1624 1135444    0    0     0     0 13722 161832 11  5 84  0  0  0
52  0      0 59395460   1624 1135444    0    0     0     0 13784 158352 11  5 84  0  0  0
48  0      0 59390064   1624 1135444    0    0     0     0 13575 157637 11  5 84  0  0  0
36  0      0 59383908   1624 1135444    0    0     0     0 14360 160608 11  5 84  0  0  0
52  0      0 59378404   1624 1135444    0    0     0     0 13982 160357 11  5 84  0  0  0
38  0      0 59376516   1624 1135444    0    0     0     0 14773 162455 11  5 84  0  0  0
 9  0      0 59368408   1624 1135448    0    0     0   928 13559 158652 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
65  0      0 59360720   1624 1135448    0    0     0     0 13135 155075 11  5 84  0  0  0
79  0      0 59360396   1624 1135448    0    0     0     0 14283 161060 11  5 84  0  0  0
66  0      0 59348888   1624 1135448    0    0     0     0 13948 161144 11  6 84  0  0  0
77  0      0 59341772   1624 1135448    0    0     0     8 13580 158074 11  5 84  0  0  0
21  0      0 59335696   1624 1135544    0    0    96  2028 14269 159240 11  6 84  0  0  0
74  0      0 59330084   1624 1135544    0    0     0     0 13935 159755 11  5 84  0  0  0
64  0      0 59325644   1624 1135544    0    0     0     0 13180 158314 11  5 84  0  0  0
19  0      0 59317204   1624 1135544    0    0     0     0 13526 159633 11  5 84  0  0  0
52  0      0 59310844   1624 1135544    0    0     0     0 13730 156157 10  6 84  0  0  0
26  0      0 59308316   1624 1135544    0    0     0     0 13618 158460 11  5 84  0  0  0
10  0      0 59297524   1624 1135544    0    0     0     0 13989 160506 11  5 84  0  0  0
 0  0      0 59281344   1624 1135544    0    0     0     0 10844 116283  8  4 88  0  0  0
 0  0      0 59452028   1624 1135412    0    0     0     0  892  640  0  0 100  0  0  0
 0  0      0 59458892   1624 1137224    0    0  1880     0 1257 2075  1  0 99  0  0  0
 1  0      0 59469232   1624 1137492    0    0    16     0 1480 5058  1  0 99  0  0  0
